,phase,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder,total_runs,over_number
12631,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,0.5,Priyansh Arya,Mitchell Starc,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1
12632,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,0.6,Prabhsimran Singh,Mitchell Starc,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,1
12633,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,1.1,Priyansh Arya,Auqib Nabi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2
12634,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,1.2,Priyansh Arya,Auqib Nabi,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,2
12635,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,1.3,Priyansh Arya,Auqib Nabi,0.0,1.0,0.0,0.0,0.0,1.0,,,,1.0,2
12636,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,1.3,Priyansh Arya,Auqib Nabi,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,2
12637,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,1.4,Priyansh Arya,Auqib Nabi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,2
12638,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,1.5,Prabhsimran Singh,Auqib Nabi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,2
12639,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,1.6,Priyansh Arya,Auqib Nabi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,2
12640,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,2.1,Priyansh Arya,Lungi Ngidi,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,3
12641,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,2.2,Priyansh Arya,Lungi Ngidi,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,3
12642,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,2.3,Priyansh Arya,Lungi Ngidi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3
12643,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,2.4,Priyansh Arya,Lungi Ngidi,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,3
12644,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,2.5,Priyansh Arya,Lungi Ngidi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,3
12645,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,2.6,Prabhsimran Singh,Lungi Ngidi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3
12646,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,3.1,Priyansh Arya,Auqib Nabi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,4
12647,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,3.2,Prabhsimran Singh,Auqib Nabi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4
12648,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,3.2,Prabhsimran Singh,Auqib Nabi,4.0,1.0,0.0,0.0,0.0,1.0,,,,5.0,4
12649,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,3.3,Prabhsimran Singh,Auqib Nabi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4
12650,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,3.4,Prabhsimran Singh,Auqib Nabi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,4
12651,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,3.5,Priyansh Arya,Auqib Nabi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4
12652,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,3.6,Priyansh Arya,Auqib Nabi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,4
12653,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,4.1,Priyansh Arya,Mukesh Kumar,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,5
12654,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,4.2,Priyansh Arya,Mukesh Kumar,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5
12655,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,4.3,Priyansh Arya,Mukesh Kumar,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5
12656,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,4.4,Priyansh Arya,Mukesh Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,5
12657,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,4.5,Prabhsimran Singh,Mukesh Kumar,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5
12658,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,4.6,Prabhsimran Singh,Mukesh Kumar,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,5
12659,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,5.1,Priyansh Arya,Auqib Nabi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
12660,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,5.2,Prabhsimran Singh,Auqib Nabi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6
12661,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,5.3,Prabhsimran Singh,Auqib Nabi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
12662,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,5.4,Priyansh Arya,Auqib Nabi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6
12663,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,5.5,Priyansh Arya,Auqib Nabi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6
12664,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,5.6,Priyansh Arya,Auqib Nabi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6
12665,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,6.1,Prabhsimran Singh,Mukesh Kumar,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,7
12666,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,6.2,Prabhsimran Singh,Mukesh Kumar,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7
12667,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,6.2,Prabhsimran Singh,Mukesh Kumar,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,7
12668,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,6.3,Prabhsimran Singh,Mukesh Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,7
12669,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,6.4,Priyansh Arya,Mukesh Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,7
12670,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,6.5,Prabhsimran Singh,Mukesh Kumar,0.0,0.0,0.0,0.0,0.0,0.0,caught,Prabhsimran Singh,Auqib Nabi,0.0,7
12671,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,6.6,Shreyas Iyer,Mukesh Kumar,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7
12672,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,7.1,Priyansh Arya,Auqib Nabi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,8
12673,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,7.2,Shreyas Iyer,Auqib Nabi,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,8
12674,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,7.3,Shreyas Iyer,Auqib Nabi,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,8
12675,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,7.4,Shreyas Iyer,Auqib Nabi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8
12676,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,7.5,Shreyas Iyer,Auqib Nabi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8
12677,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,7.6,Shreyas Iyer,Auqib Nabi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,8
12678,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,8.1,Shreyas Iyer,Madhav Tiwari,0.0,4.0,0.0,0.0,0.0,0.0,,,,4.0,9
12679,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,8.2,Shreyas Iyer,Madhav Tiwari,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,9
12680,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,8.3,Priyansh Arya,Madhav Tiwari,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9
12681,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,8.4,Priyansh Arya,Madhav Tiwari,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,9
12682,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,8.5,Priyansh Arya,Madhav Tiwari,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9
12683,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,8.6,Priyansh Arya,Madhav Tiwari,0.0,0.0,0.0,0.0,0.0,0.0,caught,Priyansh Arya,Sahil Parakh,0.0,9
12684,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,9.1,Shreyas Iyer,Mitchell Starc,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,10
12685,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,9.2,Shreyas Iyer,Mitchell Starc,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
12686,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,9.3,Cooper Connolly,Mitchell Starc,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10
12687,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,9.4,Cooper Connolly,Mitchell Starc,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,10
12688,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,9.4,Cooper Connolly,Mitchell Starc,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,10
12689,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,9.5,Cooper Connolly,Mitchell Starc,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10
12690,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,9.6,Cooper Connolly,Mitchell Starc,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
12691,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,10.1,Cooper Connolly,Madhav Tiwari,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
12692,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,10.2,Shreyas Iyer,Madhav Tiwari,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,11
12693,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,10.2,Shreyas Iyer,Madhav Tiwari,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,11
12694,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,10.3,Shreyas Iyer,Madhav Tiwari,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
12695,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,10.4,Cooper Connolly,Madhav Tiwari,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
12696,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,10.5,Shreyas Iyer,Madhav Tiwari,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
12697,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,10.6,Cooper Connolly,Madhav Tiwari,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11
12698,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,11.1,Shreyas Iyer,Lungi Ngidi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12
12699,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,11.2,Shreyas Iyer,Lungi Ngidi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,12
12700,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,11.3,Cooper Connolly,Lungi Ngidi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,12
12701,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,11.4,Shreyas Iyer,Lungi Ngidi,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,12
12702,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,11.5,Shreyas Iyer,Lungi Ngidi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,12
12703,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,11.6,Cooper Connolly,Lungi Ngidi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12
12704,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,12.1,Shreyas Iyer,Mukesh Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,13
12705,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,12.2,Cooper Connolly,Mukesh Kumar,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,13
12706,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,12.3,Cooper Connolly,Mukesh Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,13
12707,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,12.4,Shreyas Iyer,Mukesh Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,13
12708,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,12.5,Cooper Connolly,Mukesh Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,13
12709,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,12.6,Shreyas Iyer,Mukesh Kumar,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,13
12710,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,13.1,Cooper Connolly,Madhav Tiwari,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,14
12711,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,13.2,Shreyas Iyer,Madhav Tiwari,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,14
12712,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,13.3,Shreyas Iyer,Madhav Tiwari,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,14
12713,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,13.4,Shreyas Iyer,Madhav Tiwari,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,14
12714,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,13.5,Shreyas Iyer,Madhav Tiwari,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,14
12715,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,13.6,Shreyas Iyer,Madhav Tiwari,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,14
12716,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,14.1,Cooper Connolly,Mitchell Starc,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,15
12717,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,14.2,Cooper Connolly,Mitchell Starc,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,15
12718,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,14.3,Cooper Connolly,Mitchell Starc,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,15
12719,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,14.4,Cooper Connolly,Mitchell Starc,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
12720,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,14.5,Shreyas Iyer,Mitchell Starc,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
12721,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,14.6,Cooper Connolly,Mitchell Starc,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
12722,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,15.1,Cooper Connolly,Lungi Ngidi,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,16
12723,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,15.2,Cooper Connolly,Lungi Ngidi,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,16
12724,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,15.3,Cooper Connolly,Lungi Ngidi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,16
12725,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,15.4,Shreyas Iyer,Lungi Ngidi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,16
12726,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,15.5,Cooper Connolly,Lungi Ngidi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,16
12727,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,15.6,Shreyas Iyer,Lungi Ngidi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,16
12728,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,16.1,Cooper Connolly,Mukesh Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,17
12729,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,16.2,Shreyas Iyer,Mukesh Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,17
12730,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,16.3,Cooper Connolly,Mukesh Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,17
12731,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,16.4,Shreyas Iyer,Mukesh Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,17
12732,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,16.5,Cooper Connolly,Mukesh Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,17
12733,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,16.6,Shreyas Iyer,Mukesh Kumar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,17
12734,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,17.1,Shreyas Iyer,Madhav Tiwari,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,18
12735,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,17.1,Shreyas Iyer,Madhav Tiwari,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,18
12736,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,17.2,Shreyas Iyer,Madhav Tiwari,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,18
12737,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,17.3,Cooper Connolly,Madhav Tiwari,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,18
12738,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,17.4,Cooper Connolly,Madhav Tiwari,0.0,0.0,0.0,0.0,0.0,0.0,caught,Cooper Connolly,David Miller,0.0,18
12739,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,17.5,Marcus Stoinis,Madhav Tiwari,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,18
12740,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,17.6,Shreyas Iyer,Madhav Tiwari,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,18
12741,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,18.1,Marcus Stoinis,Mitchell Starc,0.0,0.0,0.0,0.0,0.0,0.0,caught,Marcus Stoinis,Madhav Tiwari,0.0,19
12742,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,18.2,Shashank Singh,Mitchell Starc,0.0,0.0,0.0,0.0,0.0,0.0,caught,Shashank Singh,Axar Patel,0.0,19
12743,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,18.3,Suryansh Shedge,Mitchell Starc,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,19
12744,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,18.4,Suryansh Shedge,Mitchell Starc,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,19
12745,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,18.5,Suryansh Shedge,Mitchell Starc,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,19
12746,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,18.6,Suryansh Shedge,Mitchell Starc,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,19
12747,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,19.1,Shreyas Iyer,Lungi Ngidi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,20
12748,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,19.2,Suryansh Shedge,Lungi Ngidi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,20
